timestamp,elec_kwh,hour,temp_c,year,month,date,dow,is_weekend,HDH,CDH
2018-01-01 00:00:00,16961.76,0,-2.4,2018,1,2018-01-01,0,False,20.4,0.0
2018-01-01 01:00:00,17171.28,1,-2.4,2018,1,2018-01-01,0,False,20.4,0.0
2018-01-01 02:00:00,17343.36,2,-5.1,2018,1,2018-01-01,0,False,23.1,0.0
2018-01-01 03:00:00,17449.92,3,-5.7,2018,1,2018-01-01,0,False,23.7,0.0
2018-01-01 04:00:00,17372.16,4,-5.8,2018,1,2018-01-01,0,False,23.8,0.0
2018-01-01 05:00:00,17408.16,5,-6.3,2018,1,2018-01-01,0,False,24.3,0.0
2018-01-01 06:00:00,18046.08,6,-6.0,2018,1,2018-01-01,0,False,24.0,0.0
2018-01-01 07:00:00,18022.32,7,-6.5,2018,1,2018-01-01,0,False,24.5,0.0
2018-01-01 08:00:00,18917.28,8,-6.5,2018,1,2018-01-01,0,False,24.5,0.0
2018-01-01 09:00:00,19203.12,9,-5.5,2018,1,2018-01-01,0,False,23.5,0.0
2018-01-01 10:00:00,18729.36,10,-1.2,2018,1,2018-01-01,0,False,19.2,0.0
2018-01-01 11:00:00,18397.44,11,0.0,2018,1,2018-01-01,0,False,18.0,0.0
2018-01-01 12:00:00,18272.88,12,0.4,2018,1,2018-01-01,0,False,17.6,0.0
2018-01-01 13:00:00,18674.64,13,1.6,2018,1,2018-01-01,0,False,16.4,0.0
2018-01-01 14:00:00,19337.04,14,1.7,2018,1,2018-01-01,0,False,16.3,0.0
2018-01-01 15:00:00,19921.68,15,1.7,2018,1,2018-01-01,0,False,16.3,0.0
2018-01-01 16:00:00,20407.68,16,1.8,2018,1,2018-01-01,0,False,16.2,0.0
2018-01-01 17:00:00,20494.8,17,1.0,2018,1,2018-01-01,0,False,17.0,0.0
2018-01-01 18:00:00,20085.12,18,-1.6,2018,1,2018-01-01,0,False,19.6,0.0
2018-01-01 19:00:00,19921.68,19,-2.4,2018,1,2018-01-01,0,False,20.4,0.0
2018-01-01 20:00:00,19673.28,20,-2.8,2018,1,2018-01-01,0,False,20.8,0.0
2018-01-01 21:00:00,19185.12,21,-2.2,2018,1,2018-01-01,0,False,20.2,0.0
2018-01-01 22:00:00,18643.68,22,-2.2,2018,1,2018-01-01,0,False,20.2,0.0
2018-01-01 23:00:00,18178.56,23,-2.9,2018,1,2018-01-01,0,False,20.9,0.0
2018-01-02 00:00:00,18011.52,0,-2.7,2018,1,2018-01-02,1,False,20.7,0.0
2018-01-02 01:00:00,17734.32,1,-2.0,2018,1,2018-01-02,1,False,20.0,0.0
2018-01-02 02:00:00,22198.32,2,-2.1,2018,1,2018-01-02,1,False,20.1,0.0
2018-01-02 03:00:00,21583.44,3,-1.4,2018,1,2018-01-02,1,False,19.4,0.0
2018-01-02 04:00:00,21772.08,4,0.1,2018,1,2018-01-02,1,False,17.9,0.0
2018-01-02 05:00:00,22024.8,5,-2.7,2018,1,2018-01-02,1,False,20.7,0.0
2018-01-02 06:00:00,20060.64,6,-3.9,2018,1,2018-01-02,1,False,21.9,0.0
2018-01-02 07:00:00,21898.8,7,-3.9,2018,1,2018-01-02,1,False,21.9,0.0
2018-01-02 08:00:00,26956.08,8,-4.5,2018,1,2018-01-02,1,False,22.5,0.0
2018-01-02 09:00:00,32611.68,9,-3.5,2018,1,2018-01-02,1,False,21.5,0.0
2018-01-02 10:00:00,34446.24,10,-0.8,2018,1,2018-01-02,1,False,18.8,0.0
2018-01-02 11:00:00,34238.88,11,-0.3,2018,1,2018-01-02,1,False,18.3,0.0
2018-01-02 12:00:00,32275.44,12,-0.1,2018,1,2018-01-02,1,False,18.1,0.0
2018-01-02 13:00:00,34149.6,13,0.6,2018,1,2018-01-02,1,False,17.4,0.0
2018-01-02 14:00:00,33985.44,14,0.3,2018,1,2018-01-02,1,False,17.7,0.0
2018-01-02 15:00:00,33904.08,15,0.2,2018,1,2018-01-02,1,False,17.8,0.0
2018-01-02 16:00:00,33559.2,16,0.4,2018,1,2018-01-02,1,False,17.6,0.0
2018-01-02 17:00:00,32733.36,17,-0.4,2018,1,2018-01-02,1,False,18.4,0.0
2018-01-02 18:00:00,28514.88,18,-1.4,2018,1,2018-01-02,1,False,19.4,0.0
2018-01-02 19:00:00,27014.4,19,-1.9,2018,1,2018-01-02,1,False,19.9,0.0
2018-01-02 20:00:00,25487.28,20,-2.1,2018,1,2018-01-02,1,False,20.1,0.0
2018-01-02 21:00:00,23738.4,21,-2.8,2018,1,2018-01-02,1,False,20.8,0.0
2018-01-02 22:00:00,21605.04,22,-3.6,2018,1,2018-01-02,1,False,21.6,0.0
2018-01-02 23:00:00,20234.88,23,-4.1,2018,1,2018-01-02,1,False,22.1,0.0
2018-01-03 00:00:00,19671.84,0,-4.8,2018,1,2018-01-03,2,False,22.8,0.0
2018-01-03 01:00:00,19229.76,1,-5.1,2018,1,2018-01-03,2,False,23.1,0.0
2018-01-03 02:00:00,19088.64,2,-5.5,2018,1,2018-01-03,2,False,23.5,0.0
2018-01-03 03:00:00,19094.4,3,-6.7,2018,1,2018-01-03,2,False,24.7,0.0
2018-01-03 04:00:00,19160.64,4,-8.0,2018,1,2018-01-03,2,False,26.0,0.0
2018-01-03 05:00:00,19856.88,5,-7.6,2018,1,2018-01-03,2,False,25.6,0.0
2018-01-03 06:00:00,21880.8,6,-9.3,2018,1,2018-01-03,2,False,27.3,0.0
2018-01-03 07:00:00,23978.88,7,-10.0,2018,1,2018-01-03,2,False,28.0,0.0
2018-01-03 08:00:00,28960.56,8,-10.1,2018,1,2018-01-03,2,False,28.1,0.0
2018-01-03 09:00:00,34953.84,9,-8.1,2018,1,2018-01-03,2,False,26.1,0.0
2018-01-03 10:00:00,36561.6,10,-5.5,2018,1,2018-01-03,2,False,23.5,0.0
2018-01-03 11:00:00,35975.52,11,-4.8,2018,1,2018-01-03,2,False,22.8,0.0
2018-01-03 12:00:00,33996.96,12,-4.3,2018,1,2018-01-03,2,False,22.3,0.0
2018-01-03 13:00:00,35463.6,13,-2.7,2018,1,2018-01-03,2,False,20.7,0.0
2018-01-03 14:00:00,35096.4,14,-2.8,2018,1,2018-01-03,2,False,20.8,0.0
2018-01-03 15:00:00,34834.32,15,-2.7,2018,1,2018-01-03,2,False,20.7,0.0
2018-01-03 16:00:00,34379.28,16,-2.3,2018,1,2018-01-03,2,False,20.3,0.0
2018-01-03 17:00:00,33433.92,17,-3.1,2018,1,2018-01-03,2,False,21.1,0.0
2018-01-03 18:00:00,29745.36,18,-4.7,2018,1,2018-01-03,2,False,22.7,0.0
2018-01-03 19:00:00,28132.56,19,-5.6,2018,1,2018-01-03,2,False,23.6,0.0
2018-01-03 20:00:00,26275.68,20,-7.0,2018,1,2018-01-03,2,False,25.0,0.0
2018-01-03 21:00:00,24397.92,21,-6.3,2018,1,2018-01-03,2,False,24.3,0.0
2018-01-03 22:00:00,22277.52,22,-5.5,2018,1,2018-01-03,2,False,23.5,0.0
2018-01-03 23:00:00,20736.0,23,-6.0,2018,1,2018-01-03,2,False,24.0,0.0
2018-01-04 00:00:00,19974.96,0,-6.7,2018,1,2018-01-04,3,False,24.7,0.0
2018-01-04 01:00:00,19812.96,1,-7.1,2018,1,2018-01-04,3,False,25.1,0.0
2018-01-04 02:00:00,24391.44,2,-7.0,2018,1,2018-01-04,3,False,25.0,0.0
2018-01-04 03:00:00,24113.52,3,-9.1,2018,1,2018-01-04,3,False,27.1,0.0
2018-01-04 04:00:00,23551.2,4,-9.3,2018,1,2018-01-04,3,False,27.3,0.0
2018-01-04 05:00:00,23714.64,5,-9.7,2018,1,2018-01-04,3,False,27.7,0.0
2018-01-04 06:00:00,21624.48,6,-10.3,2018,1,2018-01-04,3,False,28.3,0.0
2018-01-04 07:00:00,23247.36,7,-10.8,2018,1,2018-01-04,3,False,28.8,0.0
2018-01-04 08:00:00,28259.28,8,-11.2,2018,1,2018-01-04,3,False,29.2,0.0
2018-01-04 09:00:00,33868.8,9,-10.0,2018,1,2018-01-04,3,False,28.0,0.0
2018-01-04 10:00:00,35616.24,10,-6.4,2018,1,2018-01-04,3,False,24.4,0.0
2018-01-04 11:00:00,35190.0,11,-5.4,2018,1,2018-01-04,3,False,23.4,0.0
2018-01-04 12:00:00,33014.16,12,-4.2,2018,1,2018-01-04,3,False,22.2,0.0
2018-01-04 13:00:00,34575.84,13,-2.9,2018,1,2018-01-04,3,False,20.9,0.0
2018-01-04 14:00:00,34694.64,14,-2.9,2018,1,2018-01-04,3,False,20.9,0.0
2018-01-04 15:00:00,34644.24,15,-2.7,2018,1,2018-01-04,3,False,20.7,0.0
2018-01-04 16:00:00,33800.4,16,-2.4,2018,1,2018-01-04,3,False,20.4,0.0
2018-01-04 17:00:00,32604.48,17,-2.8,2018,1,2018-01-04,3,False,20.8,0.0
2018-01-04 18:00:00,28661.04,18,-3.1,2018,1,2018-01-04,3,False,21.1,0.0
2018-01-04 19:00:00,27004.32,19,-3.9,2018,1,2018-01-04,3,False,21.9,0.0
2018-01-04 20:00:00,25454.16,20,-4.3,2018,1,2018-01-04,3,False,22.3,0.0
2018-01-04 21:00:00,23884.56,21,-4.5,2018,1,2018-01-04,3,False,22.5,0.0
2018-01-04 22:00:00,21713.04,22,-5.7,2018,1,2018-01-04,3,False,23.7,0.0
2018-01-04 23:00:00,20296.08,23,-6.8,2018,1,2018-01-04,3,False,24.8,0.0
2018-01-05 00:00:00,19694.16,0,-6.7,2018,1,2018-01-05,4,False,24.7,0.0
2018-01-05 01:00:00,19509.84,1,-7.3,2018,1,2018-01-05,4,False,25.3,0.0
2018-01-05 02:00:00,19367.28,2,-7.8,2018,1,2018-01-05,4,False,25.8,0.0
2018-01-05 03:00:00,19333.44,3,-8.2,2018,1,2018-01-05,4,False,26.2,0.0
2018-01-05 04:00:00,19177.2,4,-7.5,2018,1,2018-01-05,4,False,25.5,0.0
2018-01-05 05:00:00,19832.4,5,-6.8,2018,1,2018-01-05,4,False,24.8,0.0
2018-01-05 06:00:00,21902.4,6,-7.1,2018,1,2018-01-05,4,False,25.1,0.0
2018-01-05 07:00:00,23775.84,7,-7.2,2018,1,2018-01-05,4,False,25.2,0.0
2018-01-05 08:00:00,28035.36,8,-7.0,2018,1,2018-01-05,4,False,25.0,0.0
2018-01-05 09:00:00,33237.36,9,-5.7,2018,1,2018-01-05,4,False,23.7,0.0
2018-01-05 10:00:00,34328.16,10,-3.4,2018,1,2018-01-05,4,False,21.4,0.0
2018-01-05 11:00:00,33580.8,11,-2.4,2018,1,2018-01-05,4,False,20.4,0.0
2018-01-05 12:00:00,31800.96,12,-1.4,2018,1,2018-01-05,4,False,19.4,0.0
2018-01-05 13:00:00,32876.64,13,-0.7,2018,1,2018-01-05,4,False,18.7,0.0
2018-01-05 14:00:00,32544.72,14,-0.8,2018,1,2018-01-05,4,False,18.8,0.0
2018-01-05 15:00:00,32599.44,15,-1.1,2018,1,2018-01-05,4,False,19.1,0.0
2018-01-05 16:00:00,32280.48,16,-1.6,2018,1,2018-01-05,4,False,19.6,0.0
2018-01-05 17:00:00,31263.84,17,-2.2,2018,1,2018-01-05,4,False,20.2,0.0
2018-01-05 18:00:00,27310.32,18,-2.6,2018,1,2018-01-05,4,False,20.6,0.0
2018-01-05 19:00:00,25629.12,19,-4.8,2018,1,2018-01-05,4,False,22.8,0.0
2018-01-05 20:00:00,24399.36,20,-6.2,2018,1,2018-01-05,4,False,24.2,0.0
2018-01-05 21:00:00,22674.24,21,-5.9,2018,1,2018-01-05,4,False,23.9,0.0
2018-01-05 22:00:00,20739.6,22,-6.0,2018,1,2018-01-05,4,False,24.0,0.0
2018-01-05 23:00:00,19420.56,23,-4.9,2018,1,2018-01-05,4,False,22.9,0.0
2018-01-06 00:00:00,18952.56,0,-4.5,2018,1,2018-01-06,5,True,22.5,0.0
2018-01-06 01:00:00,18825.84,1,-5.5,2018,1,2018-01-06,5,True,23.5,0.0
2018-01-06 02:00:00,18676.08,2,-7.0,2018,1,2018-01-06,5,True,25.0,0.0
2018-01-06 03:00:00,18668.16,3,-6.0,2018,1,2018-01-06,5,True,24.0,0.0
2018-01-06 04:00:00,18555.12,4,-7.3,2018,1,2018-01-06,5,True,25.3,0.0
2018-01-06 05:00:00,18616.32,5,-7.4,2018,1,2018-01-06,5,True,25.4,0.0
2018-01-06 06:00:00,19159.2,6,-5.9,2018,1,2018-01-06,5,True,23.9,0.0
2018-01-06 07:00:00,19404.0,7,-7.4,2018,1,2018-01-06,5,True,25.4,0.0
2018-01-06 08:00:00,20768.4,8,-7.8,2018,1,2018-01-06,5,True,25.8,0.0
2018-01-06 09:00:00,22402.08,9,-7.2,2018,1,2018-01-06,5,True,25.2,0.0
2018-01-06 10:00:00,23119.92,10,-3.1,2018,1,2018-01-06,5,True,21.1,0.0
2018-01-06 11:00:00,22761.36,11,-1.7,2018,1,2018-01-06,5,True,19.7,0.0
2018-01-06 12:00:00,22274.64,12,-1.0,2018,1,2018-01-06,5,True,19.0,0.0
2018-01-06 13:00:00,22789.44,13,0.1,2018,1,2018-01-06,5,True,17.9,0.0
2018-01-06 14:00:00,22962.24,14,0.9,2018,1,2018-01-06,5,True,17.1,0.0
2018-01-06 15:00:00,22973.04,15,1.4,2018,1,2018-01-06,5,True,16.6,0.0
2018-01-06 16:00:00,23058.72,16,0.8,2018,1,2018-01-06,5,True,17.2,0.0
2018-01-06 17:00:00,22849.2,17,-1.7,2018,1,2018-01-06,5,True,19.7,0.0
2018-01-06 18:00:00,21746.88,18,-3.6,2018,1,2018-01-06,5,True,21.6,0.0
2018-01-06 19:00:00,21255.84,19,-4.3,2018,1,2018-01-06,5,True,22.3,0.0
2018-01-06 20:00:00,20780.64,20,-4.7,2018,1,2018-01-06,5,True,22.7,0.0
2018-01-06 21:00:00,20417.04,21,-5.2,2018,1,2018-01-06,5,True,23.2,0.0
2018-01-06 22:00:00,19351.44,22,-5.2,2018,1,2018-01-06,5,True,23.2,0.0
2018-01-06 23:00:00,18743.76,23,-5.6,2018,1,2018-01-06,5,True,23.6,0.0
2018-01-07 00:00:00,18491.76,0,-5.7,2018,1,2018-01-07,6,True,23.7,0.0
2018-01-07 01:00:00,18325.44,1,-6.3,2018,1,2018-01-07,6,True,24.3,0.0
2018-01-07 02:00:00,18197.28,2,-6.7,2018,1,2018-01-07,6,True,24.7,0.0
2018-01-07 03:00:00,18172.8,3,-6.6,2018,1,2018-01-07,6,True,24.6,0.0
2018-01-07 04:00:00,18225.36,4,-7.1,2018,1,2018-01-07,6,True,25.1,0.0
2018-01-07 05:00:00,18303.84,5,-7.3,2018,1,2018-01-07,6,True,25.3,0.0
2018-01-07 06:00:00,18882.0,6,-7.4,2018,1,2018-01-07,6,True,25.4,0.0
2018-01-07 07:00:00,18862.56,7,-7.7,2018,1,2018-01-07,6,True,25.7,0.0
2018-01-07 08:00:00,19352.16,8,-7.8,2018,1,2018-01-07,6,True,25.8,0.0
2018-01-07 09:00:00,19859.04,9,-5.9,2018,1,2018-01-07,6,True,23.9,0.0
2018-01-07 10:00:00,19506.24,10,-2.7,2018,1,2018-01-07,6,True,20.7,0.0
2018-01-07 11:00:00,19554.48,11,-1.4,2018,1,2018-01-07,6,True,19.4,0.0
2018-01-07 12:00:00,19778.4,12,0.0,2018,1,2018-01-07,6,True,18.0,0.0
2018-01-07 13:00:00,20642.4,13,0.6,2018,1,2018-01-07,6,True,17.4,0.0
2018-01-07 14:00:00,21304.08,14,1.4,2018,1,2018-01-07,6,True,16.6,0.0
2018-01-07 15:00:00,21727.44,15,1.4,2018,1,2018-01-07,6,True,16.6,0.0
2018-01-07 16:00:00,22118.4,16,1.6,2018,1,2018-01-07,6,True,16.4,0.0
2018-01-07 17:00:00,21864.96,17,1.2,2018,1,2018-01-07,6,True,16.8,0.0
2018-01-07 18:00:00,21036.96,18,0.8,2018,1,2018-01-07,6,True,17.2,0.0
2018-01-07 19:00:00,20882.88,19,-0.3,2018,1,2018-01-07,6,True,18.3,0.0
2018-01-07 20:00:00,20732.4,20,-0.5,2018,1,2018-01-07,6,True,18.5,0.0
2018-01-07 21:00:00,20136.24,21,-0.7,2018,1,2018-01-07,6,True,18.7,0.0
2018-01-07 22:00:00,19068.48,22,-0.7,2018,1,2018-01-07,6,True,18.7,0.0
2018-01-07 23:00:00,18395.28,23,-0.6,2018,1,2018-01-07,6,True,18.6,0.0
2018-01-08 00:00:00,19563.12,0,-0.4,2018,1,2018-01-08,0,False,18.4,0.0
2018-01-08 01:00:00,19309.68,1,-0.4,2018,1,2018-01-08,0,False,18.4,0.0
2018-01-08 02:00:00,19191.6,2,-0.2,2018,1,2018-01-08,0,False,18.2,0.0
2018-01-08 03:00:00,19131.12,3,-0.2,2018,1,2018-01-08,0,False,18.2,0.0
2018-01-08 04:00:00,19160.64,4,0.0,2018,1,2018-01-08,0,False,18.0,0.0
2018-01-08 05:00:00,19550.88,5,-0.2,2018,1,2018-01-08,0,False,18.2,0.0
2018-01-08 06:00:00,20721.6,6,0.2,2018,1,2018-01-08,0,False,17.8,0.0
2018-01-08 07:00:00,21906.72,7,-0.6,2018,1,2018-01-08,0,False,18.6,0.0
2018-01-08 08:00:00,26851.68,8,-0.8,2018,1,2018-01-08,0,False,18.8,0.0
2018-01-08 09:00:00,32642.64,9,0.5,2018,1,2018-01-08,0,False,17.5,0.0
2018-01-08 10:00:00,33044.4,10,2.1,2018,1,2018-01-08,0,False,15.9,0.0
2018-01-08 11:00:00,32544.0,11,1.8,2018,1,2018-01-08,0,False,16.2,0.0
2018-01-08 12:00:00,32856.48,12,2.1,2018,1,2018-01-08,0,False,15.9,0.0
2018-01-08 13:00:00,34608.24,13,1.9,2018,1,2018-01-08,0,False,16.1,0.0
2018-01-08 14:00:00,34396.56,14,2.1,2018,1,2018-01-08,0,False,15.9,0.0
2018-01-08 15:00:00,34336.8,15,2.3,2018,1,2018-01-08,0,False,15.7,0.0
2018-01-08 16:00:00,33564.96,16,2.2,2018,1,2018-01-08,0,False,15.8,0.0
2018-01-08 17:00:00,30478.32,17,1.3,2018,1,2018-01-08,0,False,16.7,0.0
2018-01-08 18:00:00,26305.2,18,-0.5,2018,1,2018-01-08,0,False,18.5,0.0
2018-01-08 19:00:00,24534.72,19,0.2,2018,1,2018-01-08,0,False,17.8,0.0
2018-01-08 20:00:00,24976.8,20,0.9,2018,1,2018-01-08,0,False,17.1,0.0
2018-01-08 21:00:00,23197.68,21,0.4,2018,1,2018-01-08,0,False,17.6,0.0
2018-01-08 22:00:00,19164.96,22,-0.3,2018,1,2018-01-08,0,False,18.3,0.0
2018-01-08 23:00:00,19640.16,23,-0.8,2018,1,2018-01-08,0,False,18.8,0.0
2018-01-09 00:00:00,20586.24,0,-2.4,2018,1,2018-01-09,1,False,20.4,0.0
2018-01-09 01:00:00,20265.84,1,-2.0,2018,1,2018-01-09,1,False,20.0,0.0
2018-01-09 02:00:00,20307.6,2,-3.4,2018,1,2018-01-09,1,False,21.4,0.0
2018-01-09 03:00:00,20337.84,3,-3.8,2018,1,2018-01-09,1,False,21.8,0.0
2018-01-09 04:00:00,20563.2,4,-4.4,2018,1,2018-01-09,1,False,22.4,0.0
2018-01-09 05:00:00,21557.52,5,-5.2,2018,1,2018-01-09,1,False,23.2,0.0
2018-01-09 06:00:00,23385.6,6,-5.6,2018,1,2018-01-09,1,False,23.6,0.0
2018-01-09 07:00:00,24850.08,7,-5.9,2018,1,2018-01-09,1,False,23.9,0.0
2018-01-09 08:00:00,28370.16,8,-5.9,2018,1,2018-01-09,1,False,23.9,0.0
2018-01-09 09:00:00,33587.28,9,-6.0,2018,1,2018-01-09,1,False,24.0,0.0
2018-01-09 10:00:00,33834.24,10,-4.9,2018,1,2018-01-09,1,False,22.9,0.0
2018-01-09 11:00:00,33308.64,11,-4.1,2018,1,2018-01-09,1,False,22.1,0.0
2018-01-09 12:00:00,33580.8,12,-3.7,2018,1,2018-01-09,1,False,21.7,0.0
2018-01-09 13:00:00,29596.32,13,-3.5,2018,1,2018-01-09,1,False,21.5,0.0
2018-01-09 14:00:00,29140.56,14,-2.9,2018,1,2018-01-09,1,False,20.9,0.0
2018-01-09 15:00:00,31933.44,15,-3.0,2018,1,2018-01-09,1,False,21.0,0.0
2018-01-09 16:00:00,22714.56,16,-3.0,2018,1,2018-01-09,1,False,21.0,0.0
2018-01-09 17:00:00,28651.68,17,-3.5,2018,1,2018-01-09,1,False,21.5,0.0
2018-01-09 18:00:00,27649.44,18,-4.6,2018,1,2018-01-09,1,False,22.6,0.0
2018-01-09 19:00:00,26176.32,19,-6.5,2018,1,2018-01-09,1,False,24.5,0.0
2018-01-09 20:00:00,26429.76,20,-6.9,2018,1,2018-01-09,1,False,24.9,0.0
2018-01-09 21:00:00,24634.08,21,-6.4,2018,1,2018-01-09,1,False,24.4,0.0
2018-01-09 22:00:00,20090.16,22,-5.2,2018,1,2018-01-09,1,False,23.2,0.0
2018-01-09 23:00:00,20682.0,23,-5.0,2018,1,2018-01-09,1,False,23.0,0.0
2018-01-10 00:00:00,21805.2,0,-5.7,2018,1,2018-01-10,2,False,23.7,0.0
2018-01-10 01:00:00,20239.2,1,-6.2,2018,1,2018-01-10,2,False,24.2,0.0
2018-01-10 02:00:00,11156.4,2,-6.2,2018,1,2018-01-10,2,False,24.2,0.0
2018-01-10 03:00:00,17078.4,3,-6.8,2018,1,2018-01-10,2,False,24.8,0.0
2018-01-10 04:00:00,19017.36,4,-8.4,2018,1,2018-01-10,2,False,26.4,0.0
2018-01-10 05:00:00,13353.12,5,-10.4,2018,1,2018-01-10,2,False,28.4,0.0
2018-01-10 06:00:00,13878.0,6,-8.5,2018,1,2018-01-10,2,False,26.5,0.0
2018-01-10 07:00:00,14576.4,7,-8.1,2018,1,2018-01-10,2,False,26.1,0.0
2018-01-10 08:00:00,14312.16,8,-7.6,2018,1,2018-01-10,2,False,25.6,0.0
2018-01-10 09:00:00,23079.6,9,-7.9,2018,1,2018-01-10,2,False,25.9,0.0
2018-01-10 10:00:00,26097.84,10,-7.4,2018,1,2018-01-10,2,False,25.4,0.0
2018-01-10 11:00:00,34613.28,11,-6.6,2018,1,2018-01-10,2,False,24.6,0.0
2018-01-10 12:00:00,34768.8,12,-6.3,2018,1,2018-01-10,2,False,24.3,0.0
2018-01-10 13:00:00,36447.84,13,-5.4,2018,1,2018-01-10,2,False,23.4,0.0
2018-01-10 14:00:00,36546.48,14,-6.3,2018,1,2018-01-10,2,False,24.3,0.0
2018-01-10 15:00:00,36249.84,15,-5.7,2018,1,2018-01-10,2,False,23.7,0.0
2018-01-10 16:00:00,36026.64,16,-6.6,2018,1,2018-01-10,2,False,24.6,0.0
2018-01-10 17:00:00,33326.64,17,-7.8,2018,1,2018-01-10,2,False,25.8,0.0
2018-01-10 18:00:00,29658.96,18,-8.6,2018,1,2018-01-10,2,False,26.6,0.0
2018-01-10 19:00:00,27923.76,19,-9.0,2018,1,2018-01-10,2,False,27.0,0.0
2018-01-10 20:00:00,28360.08,20,-9.4,2018,1,2018-01-10,2,False,27.4,0.0
2018-01-10 21:00:00,30041.28,21,-9.7,2018,1,2018-01-10,2,False,27.7,0.0
2018-01-10 22:00:00,25549.2,22,-9.9,2018,1,2018-01-10,2,False,27.9,0.0
2018-01-10 23:00:00,25226.64,23,-10.5,2018,1,2018-01-10,2,False,28.5,0.0
2018-01-11 00:00:00,22263.84,0,-10.7,2018,1,2018-01-11,3,False,28.7,0.0
2018-01-11 01:00:00,21697.92,1,-11.0,2018,1,2018-01-11,3,False,29.0,0.0
2018-01-11 02:00:00,26745.84,2,-11.2,2018,1,2018-01-11,3,False,29.2,0.0
2018-01-11 03:00:00,26796.96,3,-11.6,2018,1,2018-01-11,3,False,29.6,0.0
2018-01-11 04:00:00,26486.64,4,-11.9,2018,1,2018-01-11,3,False,29.9,0.0
2018-01-11 05:00:00,26665.92,5,-12.1,2018,1,2018-01-11,3,False,30.1,0.0
2018-01-11 06:00:00,24426.72,6,-12.7,2018,1,2018-01-11,3,False,30.7,0.0
2018-01-11 07:00:00,26255.52,7,-13.2,2018,1,2018-01-11,3,False,31.2,0.0
2018-01-11 08:00:00,29766.96,8,-13.8,2018,1,2018-01-11,3,False,31.8,0.0
2018-01-11 09:00:00,35315.28,9,-12.6,2018,1,2018-01-11,3,False,30.6,0.0
2018-01-11 10:00:00,35600.4,10,-11.9,2018,1,2018-01-11,3,False,29.9,0.0
2018-01-11 11:00:00,35749.44,11,-10.6,2018,1,2018-01-11,3,False,28.6,0.0
2018-01-11 12:00:00,35972.64,12,-10.3,2018,1,2018-01-11,3,False,28.3,0.0
2018-01-11 13:00:00,37798.56,13,-9.1,2018,1,2018-01-11,3,False,27.1,0.0
2018-01-11 14:00:00,37582.56,14,-9.9,2018,1,2018-01-11,3,False,27.9,0.0
2018-01-11 15:00:00,37144.8,15,-8.4,2018,1,2018-01-11,3,False,26.4,0.0
2018-01-11 16:00:00,37006.56,16,-9.3,2018,1,2018-01-11,3,False,27.3,0.0
2018-01-11 17:00:00,33732.0,17,-10.5,2018,1,2018-01-11,3,False,28.5,0.0
2018-01-11 18:00:00,29499.12,18,-11.1,2018,1,2018-01-11,3,False,29.1,0.0
2018-01-11 19:00:00,27936.72,19,-11.8,2018,1,2018-01-11,3,False,29.8,0.0
2018-01-11 20:00:00,28227.6,20,-11.8,2018,1,2018-01-11,3,False,29.8,0.0
2018-01-11 21:00:00,29926.8,21,-12.7,2018,1,2018-01-11,3,False,30.7,0.0
2018-01-11 22:00:00,23513.04,22,-13.2,2018,1,2018-01-11,3,False,31.2,0.0
2018-01-11 23:00:00,26218.8,23,-13.6,2018,1,2018-01-11,3,False,31.6,0.0
2018-01-12 00:00:00,26760.96,0,-13.9,2018,1,2018-01-12,4,False,31.9,0.0
2018-01-12 01:00:00,22697.28,1,-13.9,2018,1,2018-01-12,4,False,31.9,0.0
2018-01-12 02:00:00,27281.52,2,-14.2,2018,1,2018-01-12,4,False,32.2,0.0
2018-01-12 03:00:00,27244.08,3,-16.3,2018,1,2018-01-12,4,False,34.3,0.0
2018-01-12 04:00:00,27243.36,4,-16.3,2018,1,2018-01-12,4,False,34.3,0.0
2018-01-12 05:00:00,27214.56,5,-15.6,2018,1,2018-01-12,4,False,33.6,0.0
2018-01-12 06:00:00,25021.44,6,-14.9,2018,1,2018-01-12,4,False,32.9,0.0
2018-01-12 07:00:00,27431.28,7,-16.8,2018,1,2018-01-12,4,False,34.8,0.0
2018-01-12 08:00:00,31208.4,8,-17.1,2018,1,2018-01-12,4,False,35.1,0.0
2018-01-12 09:00:00,37135.44,9,-17.2,2018,1,2018-01-12,4,False,35.2,0.0
2018-01-12 10:00:00,37275.12,10,-13.1,2018,1,2018-01-12,4,False,31.1,0.0
2018-01-12 11:00:00,37136.16,11,-12.2,2018,1,2018-01-12,4,False,30.2,0.0
2018-01-12 12:00:00,37396.8,12,-9.9,2018,1,2018-01-12,4,False,27.9,0.0
2018-01-12 13:00:00,38633.76,13,-9.8,2018,1,2018-01-12,4,False,27.8,0.0
2018-01-12 14:00:00,37933.2,14,-8.0,2018,1,2018-01-12,4,False,26.0,0.0
2018-01-12 15:00:00,37254.96,15,-6.9,2018,1,2018-01-12,4,False,24.9,0.0
2018-01-12 16:00:00,36391.68,16,-6.2,2018,1,2018-01-12,4,False,24.2,0.0
2018-01-12 17:00:00,33147.36,17,-8.8,2018,1,2018-01-12,4,False,26.8,0.0
2018-01-12 18:00:00,28546.56,18,-10.1,2018,1,2018-01-12,4,False,28.1,0.0
2018-01-12 19:00:00,26470.8,19,-10.7,2018,1,2018-01-12,4,False,28.7,0.0
2018-01-12 20:00:00,26252.64,20,-9.3,2018,1,2018-01-12,4,False,27.3,0.0
