timestamp,hour,year,month,date,dow,is_weekend,elec_kwh,temp_c
2018-01-01 0:00,0,2018,1,2018-01-01,0,FALSE,16961.76,-2.4
2018-01-01 1:00,1,2018,1,2018-01-01,0,FALSE,17171.28,-2.4
2018-01-01 2:00,2,2018,1,2018-01-01,0,FALSE,17343.36,-5.1
2018-01-01 3:00,3,2018,1,2018-01-01,0,FALSE,17449.92,-5.7
2018-01-01 4:00,4,2018,1,2018-01-01,0,FALSE,17372.16,-5.8
2018-01-01 5:00,5,2018,1,2018-01-01,0,FALSE,17408.16,-6.3
2018-01-01 6:00,6,2018,1,2018-01-01,0,FALSE,18046.08,-6
2018-01-01 7:00,7,2018,1,2018-01-01,0,FALSE,18022.32,-6.5
2018-01-01 8:00,8,2018,1,2018-01-01,0,FALSE,18917.28,-6.5
2018-01-01 9:00,9,2018,1,2018-01-01,0,FALSE,19203.12,-5.5
2018-01-01 10:00,10,2018,1,2018-01-01,0,FALSE,18729.36,-1.2
2018-01-01 11:00,11,2018,1,2018-01-01,0,FALSE,18397.44,0
2018-01-01 12:00,12,2018,1,2018-01-01,0,FALSE,18272.88,0.4
2018-01-01 13:00,13,2018,1,2018-01-01,0,FALSE,18674.64,1.6
2018-01-01 14:00,14,2018,1,2018-01-01,0,FALSE,19337.04,1.7
2018-01-01 15:00,15,2018,1,2018-01-01,0,FALSE,19921.68,1.7
2018-01-01 16:00,16,2018,1,2018-01-01,0,FALSE,20407.68,1.8
2018-01-01 17:00,17,2018,1,2018-01-01,0,FALSE,20494.8,1
2018-01-01 18:00,18,2018,1,2018-01-01,0,FALSE,20085.12,-1.6
2018-01-01 19:00,19,2018,1,2018-01-01,0,FALSE,19921.68,-2.4
2018-01-01 20:00,20,2018,1,2018-01-01,0,FALSE,19673.28,-2.8
2018-01-01 21:00,21,2018,1,2018-01-01,0,FALSE,19185.12,-2.2
2018-01-01 22:00,22,2018,1,2018-01-01,0,FALSE,18643.68,-2.2
2018-01-01 23:00,23,2018,1,2018-01-01,0,FALSE,18178.56,-2.9
2018-01-02 0:00,0,2018,1,2018-01-02,1,FALSE,18011.52,-2.7
2018-01-02 1:00,1,2018,1,2018-01-02,1,FALSE,17734.32,-2
2018-01-02 2:00,2,2018,1,2018-01-02,1,FALSE,22198.32,-2.1
2018-01-02 3:00,3,2018,1,2018-01-02,1,FALSE,21583.44,-1.4
2018-01-02 4:00,4,2018,1,2018-01-02,1,FALSE,21772.08,0.1
2018-01-02 5:00,5,2018,1,2018-01-02,1,FALSE,22024.8,-2.7
2018-01-02 6:00,6,2018,1,2018-01-02,1,FALSE,20060.64,-3.9
2018-01-02 7:00,7,2018,1,2018-01-02,1,FALSE,21898.8,-3.9
2018-01-02 8:00,8,2018,1,2018-01-02,1,FALSE,26956.08,-4.5
2018-01-02 9:00,9,2018,1,2018-01-02,1,FALSE,32611.68,-3.5
2018-01-02 10:00,10,2018,1,2018-01-02,1,FALSE,34446.24,-0.8
2018-01-02 11:00,11,2018,1,2018-01-02,1,FALSE,34238.88,-0.3
2018-01-02 12:00,12,2018,1,2018-01-02,1,FALSE,32275.44,-0.1
2018-01-02 13:00,13,2018,1,2018-01-02,1,FALSE,34149.6,0.6
2018-01-02 14:00,14,2018,1,2018-01-02,1,FALSE,33985.44,0.3
2018-01-02 15:00,15,2018,1,2018-01-02,1,FALSE,33904.08,0.2
2018-01-02 16:00,16,2018,1,2018-01-02,1,FALSE,33559.2,0.4
2018-01-02 17:00,17,2018,1,2018-01-02,1,FALSE,32733.36,-0.4
2018-01-02 18:00,18,2018,1,2018-01-02,1,FALSE,28514.88,-1.4
2018-01-02 19:00,19,2018,1,2018-01-02,1,FALSE,27014.4,-1.9
2018-01-02 20:00,20,2018,1,2018-01-02,1,FALSE,25487.28,-2.1
2018-01-02 21:00,21,2018,1,2018-01-02,1,FALSE,23738.4,-2.8
2018-01-02 22:00,22,2018,1,2018-01-02,1,FALSE,21605.04,-3.6
2018-01-02 23:00,23,2018,1,2018-01-02,1,FALSE,20234.88,-4.1
2018-01-03 0:00,0,2018,1,2018-01-03,2,FALSE,19671.84,-4.8
2018-01-03 1:00,1,2018,1,2018-01-03,2,FALSE,19229.76,-5.1
2018-01-03 2:00,2,2018,1,2018-01-03,2,FALSE,19088.64,-5.5
2018-01-03 3:00,3,2018,1,2018-01-03,2,FALSE,19094.4,-6.7
2018-01-03 4:00,4,2018,1,2018-01-03,2,FALSE,19160.64,-8
2018-01-03 5:00,5,2018,1,2018-01-03,2,FALSE,19856.88,-7.6
2018-01-03 6:00,6,2018,1,2018-01-03,2,FALSE,21880.8,-9.3
2018-01-03 7:00,7,2018,1,2018-01-03,2,FALSE,23978.88,-10
2018-01-03 8:00,8,2018,1,2018-01-03,2,FALSE,28960.56,-10.1
2018-01-03 9:00,9,2018,1,2018-01-03,2,FALSE,34953.84,-8.1
2018-01-03 10:00,10,2018,1,2018-01-03,2,FALSE,36561.6,-5.5
2018-01-03 11:00,11,2018,1,2018-01-03,2,FALSE,35975.52,-4.8
2018-01-03 12:00,12,2018,1,2018-01-03,2,FALSE,33996.96,-4.3
2018-01-03 13:00,13,2018,1,2018-01-03,2,FALSE,35463.6,-2.7
2018-01-03 14:00,14,2018,1,2018-01-03,2,FALSE,35096.4,-2.8
2018-01-03 15:00,15,2018,1,2018-01-03,2,FALSE,34834.32,-2.7
2018-01-03 16:00,16,2018,1,2018-01-03,2,FALSE,34379.28,-2.3
2018-01-03 17:00,17,2018,1,2018-01-03,2,FALSE,33433.92,-3.1
2018-01-03 18:00,18,2018,1,2018-01-03,2,FALSE,29745.36,-4.7
2018-01-03 19:00,19,2018,1,2018-01-03,2,FALSE,28132.56,-5.6
2018-01-03 20:00,20,2018,1,2018-01-03,2,FALSE,26275.68,-7
2018-01-03 21:00,21,2018,1,2018-01-03,2,FALSE,24397.92,-6.3
2018-01-03 22:00,22,2018,1,2018-01-03,2,FALSE,22277.52,-5.5
2018-01-03 23:00,23,2018,1,2018-01-03,2,FALSE,20736,-6
2018-01-04 0:00,0,2018,1,2018-01-04,3,FALSE,19974.96,-6.7
2018-01-04 1:00,1,2018,1,2018-01-04,3,FALSE,19812.96,-7.1
2018-01-04 2:00,2,2018,1,2018-01-04,3,FALSE,24391.44,-7
2018-01-04 3:00,3,2018,1,2018-01-04,3,FALSE,24113.52,-9.1
2018-01-04 4:00,4,2018,1,2018-01-04,3,FALSE,23551.2,-9.3
2018-01-04 5:00,5,2018,1,2018-01-04,3,FALSE,23714.64,-9.7
2018-01-04 6:00,6,2018,1,2018-01-04,3,FALSE,21624.48,-10.3
2018-01-04 7:00,7,2018,1,2018-01-04,3,FALSE,23247.36,-10.8
2018-01-04 8:00,8,2018,1,2018-01-04,3,FALSE,28259.28,-11.2
2018-01-04 9:00,9,2018,1,2018-01-04,3,FALSE,33868.8,-10
2018-01-04 10:00,10,2018,1,2018-01-04,3,FALSE,35616.24,-6.4
2018-01-04 11:00,11,2018,1,2018-01-04,3,FALSE,35190,-5.4
2018-01-04 12:00,12,2018,1,2018-01-04,3,FALSE,33014.16,-4.2
2018-01-04 13:00,13,2018,1,2018-01-04,3,FALSE,34575.84,-2.9
2018-01-04 14:00,14,2018,1,2018-01-04,3,FALSE,34694.64,-2.9
2018-01-04 15:00,15,2018,1,2018-01-04,3,FALSE,34644.24,-2.7
2018-01-04 16:00,16,2018,1,2018-01-04,3,FALSE,33800.4,-2.4
2018-01-04 17:00,17,2018,1,2018-01-04,3,FALSE,32604.48,-2.8
2018-01-04 18:00,18,2018,1,2018-01-04,3,FALSE,28661.04,-3.1
2018-01-04 19:00,19,2018,1,2018-01-04,3,FALSE,27004.32,-3.9
2018-01-04 20:00,20,2018,1,2018-01-04,3,FALSE,25454.16,-4.3
2018-01-04 21:00,21,2018,1,2018-01-04,3,FALSE,23884.56,-4.5
2018-01-04 22:00,22,2018,1,2018-01-04,3,FALSE,21713.04,-5.7
2018-01-04 23:00,23,2018,1,2018-01-04,3,FALSE,20296.08,-6.8
2018-01-05 0:00,0,2018,1,2018-01-05,4,FALSE,19694.16,-6.7
2018-01-05 1:00,1,2018,1,2018-01-05,4,FALSE,19509.84,-7.3
2018-01-05 2:00,2,2018,1,2018-01-05,4,FALSE,19367.28,-7.8
2018-01-05 3:00,3,2018,1,2018-01-05,4,FALSE,19333.44,-8.2
2018-01-05 4:00,4,2018,1,2018-01-05,4,FALSE,19177.2,-7.5
2018-01-05 5:00,5,2018,1,2018-01-05,4,FALSE,19832.4,-6.8
2018-01-05 6:00,6,2018,1,2018-01-05,4,FALSE,21902.4,-7.1
2018-01-05 7:00,7,2018,1,2018-01-05,4,FALSE,23775.84,-7.2
2018-01-05 8:00,8,2018,1,2018-01-05,4,FALSE,28035.36,-7
2018-01-05 9:00,9,2018,1,2018-01-05,4,FALSE,33237.36,-5.7
2018-01-05 10:00,10,2018,1,2018-01-05,4,FALSE,34328.16,-3.4
2018-01-05 11:00,11,2018,1,2018-01-05,4,FALSE,33580.8,-2.4
2018-01-05 12:00,12,2018,1,2018-01-05,4,FALSE,31800.96,-1.4
2018-01-05 13:00,13,2018,1,2018-01-05,4,FALSE,32876.64,-0.7
2018-01-05 14:00,14,2018,1,2018-01-05,4,FALSE,32544.72,-0.8
2018-01-05 15:00,15,2018,1,2018-01-05,4,FALSE,32599.44,-1.1
2018-01-05 16:00,16,2018,1,2018-01-05,4,FALSE,32280.48,-1.6
2018-01-05 17:00,17,2018,1,2018-01-05,4,FALSE,31263.84,-2.2
2018-01-05 18:00,18,2018,1,2018-01-05,4,FALSE,27310.32,-2.6
2018-01-05 19:00,19,2018,1,2018-01-05,4,FALSE,25629.12,-4.8
2018-01-05 20:00,20,2018,1,2018-01-05,4,FALSE,24399.36,-6.2
2018-01-05 21:00,21,2018,1,2018-01-05,4,FALSE,22674.24,-5.9
2018-01-05 22:00,22,2018,1,2018-01-05,4,FALSE,20739.6,-6
2018-01-05 23:00,23,2018,1,2018-01-05,4,FALSE,19420.56,-4.9
2018-01-06 0:00,0,2018,1,2018-01-06,5,TRUE,18952.56,-4.5
2018-01-06 1:00,1,2018,1,2018-01-06,5,TRUE,18825.84,-5.5
2018-01-06 2:00,2,2018,1,2018-01-06,5,TRUE,18676.08,-7
2018-01-06 3:00,3,2018,1,2018-01-06,5,TRUE,18668.16,-6
2018-01-06 4:00,4,2018,1,2018-01-06,5,TRUE,18555.12,-7.3
2018-01-06 5:00,5,2018,1,2018-01-06,5,TRUE,18616.32,-7.4
2018-01-06 6:00,6,2018,1,2018-01-06,5,TRUE,19159.2,-5.9
2018-01-06 7:00,7,2018,1,2018-01-06,5,TRUE,19404,-7.4
2018-01-06 8:00,8,2018,1,2018-01-06,5,TRUE,20768.4,-7.8
2018-01-06 9:00,9,2018,1,2018-01-06,5,TRUE,22402.08,-7.2
2018-01-06 10:00,10,2018,1,2018-01-06,5,TRUE,23119.92,-3.1
2018-01-06 11:00,11,2018,1,2018-01-06,5,TRUE,22761.36,-1.7
2018-01-06 12:00,12,2018,1,2018-01-06,5,TRUE,22274.64,-1
2018-01-06 13:00,13,2018,1,2018-01-06,5,TRUE,22789.44,0.1
2018-01-06 14:00,14,2018,1,2018-01-06,5,TRUE,22962.24,0.9
2018-01-06 15:00,15,2018,1,2018-01-06,5,TRUE,22973.04,1.4
2018-01-06 16:00,16,2018,1,2018-01-06,5,TRUE,23058.72,0.8
2018-01-06 17:00,17,2018,1,2018-01-06,5,TRUE,22849.2,-1.7
2018-01-06 18:00,18,2018,1,2018-01-06,5,TRUE,21746.88,-3.6
2018-01-06 19:00,19,2018,1,2018-01-06,5,TRUE,21255.84,-4.3
2018-01-06 20:00,20,2018,1,2018-01-06,5,TRUE,20780.64,-4.7
2018-01-06 21:00,21,2018,1,2018-01-06,5,TRUE,20417.04,-5.2
2018-01-06 22:00,22,2018,1,2018-01-06,5,TRUE,19351.44,-5.2
2018-01-06 23:00,23,2018,1,2018-01-06,5,TRUE,18743.76,-5.6
2018-01-07 0:00,0,2018,1,2018-01-07,6,TRUE,18491.76,-5.7
2018-01-07 1:00,1,2018,1,2018-01-07,6,TRUE,18325.44,-6.3
2018-01-07 2:00,2,2018,1,2018-01-07,6,TRUE,18197.28,-6.7
2018-01-07 3:00,3,2018,1,2018-01-07,6,TRUE,18172.8,-6.6
2018-01-07 4:00,4,2018,1,2018-01-07,6,TRUE,18225.36,-7.1
2018-01-07 5:00,5,2018,1,2018-01-07,6,TRUE,18303.84,-7.3
2018-01-07 6:00,6,2018,1,2018-01-07,6,TRUE,18882,-7.4
2018-01-07 7:00,7,2018,1,2018-01-07,6,TRUE,18862.56,-7.7
2018-01-07 8:00,8,2018,1,2018-01-07,6,TRUE,19352.16,-7.8
2018-01-07 9:00,9,2018,1,2018-01-07,6,TRUE,19859.04,-5.9
2018-01-07 10:00,10,2018,1,2018-01-07,6,TRUE,19506.24,-2.7
2018-01-07 11:00,11,2018,1,2018-01-07,6,TRUE,19554.48,-1.4
2018-01-07 12:00,12,2018,1,2018-01-07,6,TRUE,19778.4,0
2018-01-07 13:00,13,2018,1,2018-01-07,6,TRUE,20642.4,0.6
2018-01-07 14:00,14,2018,1,2018-01-07,6,TRUE,21304.08,1.4
2018-01-07 15:00,15,2018,1,2018-01-07,6,TRUE,21727.44,1.4
2018-01-07 16:00,16,2018,1,2018-01-07,6,TRUE,22118.4,1.6
2018-01-07 17:00,17,2018,1,2018-01-07,6,TRUE,21864.96,1.2
2018-01-07 18:00,18,2018,1,2018-01-07,6,TRUE,21036.96,0.8
2018-01-07 19:00,19,2018,1,2018-01-07,6,TRUE,20882.88,-0.3
2018-01-07 20:00,20,2018,1,2018-01-07,6,TRUE,20732.4,-0.5
2018-01-07 21:00,21,2018,1,2018-01-07,6,TRUE,20136.24,-0.7
2018-01-07 22:00,22,2018,1,2018-01-07,6,TRUE,19068.48,-0.7
2018-01-07 23:00,23,2018,1,2018-01-07,6,TRUE,18395.28,-0.6
2018-01-08 0:00,0,2018,1,2018-01-08,0,FALSE,19563.12,-0.4
2018-01-08 1:00,1,2018,1,2018-01-08,0,FALSE,19309.68,-0.4
2018-01-08 2:00,2,2018,1,2018-01-08,0,FALSE,19191.6,-0.2
2018-01-08 3:00,3,2018,1,2018-01-08,0,FALSE,19131.12,-0.2
2018-01-08 4:00,4,2018,1,2018-01-08,0,FALSE,19160.64,0
2018-01-08 5:00,5,2018,1,2018-01-08,0,FALSE,19550.88,-0.2
2018-01-08 6:00,6,2018,1,2018-01-08,0,FALSE,20721.6,0.2
2018-01-08 7:00,7,2018,1,2018-01-08,0,FALSE,21906.72,-0.6
2018-01-08 8:00,8,2018,1,2018-01-08,0,FALSE,26851.68,-0.8
2018-01-08 9:00,9,2018,1,2018-01-08,0,FALSE,32642.64,0.5
2018-01-08 10:00,10,2018,1,2018-01-08,0,FALSE,33044.4,2.1
2018-01-08 11:00,11,2018,1,2018-01-08,0,FALSE,32544,1.8
2018-01-08 12:00,12,2018,1,2018-01-08,0,FALSE,32856.48,2.1
2018-01-08 13:00,13,2018,1,2018-01-08,0,FALSE,34608.24,1.9
2018-01-08 14:00,14,2018,1,2018-01-08,0,FALSE,34396.56,2.1
2018-01-08 15:00,15,2018,1,2018-01-08,0,FALSE,34336.8,2.3
2018-01-08 16:00,16,2018,1,2018-01-08,0,FALSE,33564.96,2.2
2018-01-08 17:00,17,2018,1,2018-01-08,0,FALSE,30478.32,1.3
2018-01-08 18:00,18,2018,1,2018-01-08,0,FALSE,26305.2,-0.5
2018-01-08 19:00,19,2018,1,2018-01-08,0,FALSE,24534.72,0.2
2018-01-08 20:00,20,2018,1,2018-01-08,0,FALSE,24976.8,0.9
2018-01-08 21:00,21,2018,1,2018-01-08,0,FALSE,23197.68,0.4
2018-01-08 22:00,22,2018,1,2018-01-08,0,FALSE,19164.96,-0.3
2018-01-08 23:00,23,2018,1,2018-01-08,0,FALSE,19640.16,-0.8
2018-01-09 0:00,0,2018,1,2018-01-09,1,FALSE,20586.24,-2.4
2018-01-09 1:00,1,2018,1,2018-01-09,1,FALSE,20265.84,-2
2018-01-09 2:00,2,2018,1,2018-01-09,1,FALSE,20307.6,-3.4
2018-01-09 3:00,3,2018,1,2018-01-09,1,FALSE,20337.84,-3.8
2018-01-09 4:00,4,2018,1,2018-01-09,1,FALSE,20563.2,-4.4
2018-01-09 5:00,5,2018,1,2018-01-09,1,FALSE,21557.52,-5.2
2018-01-09 6:00,6,2018,1,2018-01-09,1,FALSE,23385.6,-5.6
2018-01-09 7:00,7,2018,1,2018-01-09,1,FALSE,24850.08,-5.9
2018-01-09 8:00,8,2018,1,2018-01-09,1,FALSE,28370.16,-5.9
2018-01-09 9:00,9,2018,1,2018-01-09,1,FALSE,33587.28,-6
2018-01-09 10:00,10,2018,1,2018-01-09,1,FALSE,33834.24,-4.9
2018-01-09 11:00,11,2018,1,2018-01-09,1,FALSE,33308.64,-4.1
2018-01-09 12:00,12,2018,1,2018-01-09,1,FALSE,33580.8,-3.7
2018-01-09 13:00,13,2018,1,2018-01-09,1,FALSE,29596.32,-3.5
2018-01-09 14:00,14,2018,1,2018-01-09,1,FALSE,29140.56,-2.9
2018-01-09 15:00,15,2018,1,2018-01-09,1,FALSE,31933.44,-3
2018-01-09 16:00,16,2018,1,2018-01-09,1,FALSE,22714.56,-3
2018-01-09 17:00,17,2018,1,2018-01-09,1,FALSE,28651.68,-3.5
2018-01-09 18:00,18,2018,1,2018-01-09,1,FALSE,27649.44,-4.6
2018-01-09 19:00,19,2018,1,2018-01-09,1,FALSE,26176.32,-6.5
2018-01-09 20:00,20,2018,1,2018-01-09,1,FALSE,26429.76,-6.9
2018-01-09 21:00,21,2018,1,2018-01-09,1,FALSE,24634.08,-6.4
2018-01-09 22:00,22,2018,1,2018-01-09,1,FALSE,20090.16,-5.2
2018-01-09 23:00,23,2018,1,2018-01-09,1,FALSE,20682,-5
2018-01-10 0:00,0,2018,1,2018-01-10,2,FALSE,21805.2,-5.7
2018-01-10 1:00,1,2018,1,2018-01-10,2,FALSE,20239.2,-6.2
2018-01-10 2:00,2,2018,1,2018-01-10,2,FALSE,11156.4,-6.2
2018-01-10 3:00,3,2018,1,2018-01-10,2,FALSE,17078.4,-6.8
2018-01-10 4:00,4,2018,1,2018-01-10,2,FALSE,19017.36,-8.4
2018-01-10 5:00,5,2018,1,2018-01-10,2,FALSE,13353.12,-10.4
2018-01-10 6:00,6,2018,1,2018-01-10,2,FALSE,13878,-8.5
2018-01-10 7:00,7,2018,1,2018-01-10,2,FALSE,14576.4,-8.1
2018-01-10 8:00,8,2018,1,2018-01-10,2,FALSE,14312.16,-7.6
2018-01-10 9:00,9,2018,1,2018-01-10,2,FALSE,23079.6,-7.9
2018-01-10 10:00,10,2018,1,2018-01-10,2,FALSE,26097.84,-7.4
2018-01-10 11:00,11,2018,1,2018-01-10,2,FALSE,34613.28,-6.6
2018-01-10 12:00,12,2018,1,2018-01-10,2,FALSE,34768.8,-6.3
2018-01-10 13:00,13,2018,1,2018-01-10,2,FALSE,36447.84,-5.4
2018-01-10 14:00,14,2018,1,2018-01-10,2,FALSE,36546.48,-6.3
2018-01-10 15:00,15,2018,1,2018-01-10,2,FALSE,36249.84,-5.7
2018-01-10 16:00,16,2018,1,2018-01-10,2,FALSE,36026.64,-6.6
2018-01-10 17:00,17,2018,1,2018-01-10,2,FALSE,33326.64,-7.8
2018-01-10 18:00,18,2018,1,2018-01-10,2,FALSE,29658.96,-8.6
2018-01-10 19:00,19,2018,1,2018-01-10,2,FALSE,27923.76,-9
2018-01-10 20:00,20,2018,1,2018-01-10,2,FALSE,28360.08,-9.4
2018-01-10 21:00,21,2018,1,2018-01-10,2,FALSE,30041.28,-9.7
2018-01-10 22:00,22,2018,1,2018-01-10,2,FALSE,25549.2,-9.9
2018-01-10 23:00,23,2018,1,2018-01-10,2,FALSE,25226.64,-10.5
2018-01-11 0:00,0,2018,1,2018-01-11,3,FALSE,22263.84,-10.7
2018-01-11 1:00,1,2018,1,2018-01-11,3,FALSE,21697.92,-11
2018-01-11 2:00,2,2018,1,2018-01-11,3,FALSE,26745.84,-11.2
2018-01-11 3:00,3,2018,1,2018-01-11,3,FALSE,26796.96,-11.6
2018-01-11 4:00,4,2018,1,2018-01-11,3,FALSE,26486.64,-11.9
2018-01-11 5:00,5,2018,1,2018-01-11,3,FALSE,26665.92,-12.1
2018-01-11 6:00,6,2018,1,2018-01-11,3,FALSE,24426.72,-12.7
2018-01-11 7:00,7,2018,1,2018-01-11,3,FALSE,26255.52,-13.2
2018-01-11 8:00,8,2018,1,2018-01-11,3,FALSE,29766.96,-13.8
2018-01-11 9:00,9,2018,1,2018-01-11,3,FALSE,35315.28,-12.6
2018-01-11 10:00,10,2018,1,2018-01-11,3,FALSE,35600.4,-11.9
2018-01-11 11:00,11,2018,1,2018-01-11,3,FALSE,35749.44,-10.6
2018-01-11 12:00,12,2018,1,2018-01-11,3,FALSE,35972.64,-10.3
2018-01-11 13:00,13,2018,1,2018-01-11,3,FALSE,37798.56,-9.1
2018-01-11 14:00,14,2018,1,2018-01-11,3,FALSE,37582.56,-9.9
2018-01-11 15:00,15,2018,1,2018-01-11,3,FALSE,37144.8,-8.4
2018-01-11 16:00,16,2018,1,2018-01-11,3,FALSE,37006.56,-9.3
2018-01-11 17:00,17,2018,1,2018-01-11,3,FALSE,33732,-10.5
2018-01-11 18:00,18,2018,1,2018-01-11,3,FALSE,29499.12,-11.1
2018-01-11 19:00,19,2018,1,2018-01-11,3,FALSE,27936.72,-11.8
2018-01-11 20:00,20,2018,1,2018-01-11,3,FALSE,28227.6,-11.8
2018-01-11 21:00,21,2018,1,2018-01-11,3,FALSE,29926.8,-12.7
2018-01-11 22:00,22,2018,1,2018-01-11,3,FALSE,23513.04,-13.2
2018-01-11 23:00,23,2018,1,2018-01-11,3,FALSE,26218.8,-13.6
2018-01-12 0:00,0,2018,1,2018-01-12,4,FALSE,26760.96,-13.9
2018-01-12 1:00,1,2018,1,2018-01-12,4,FALSE,22697.28,-13.9
2018-01-12 2:00,2,2018,1,2018-01-12,4,FALSE,27281.52,-14.2
2018-01-12 3:00,3,2018,1,2018-01-12,4,FALSE,27244.08,-16.3
2018-01-12 4:00,4,2018,1,2018-01-12,4,FALSE,27243.36,-16.3
2018-01-12 5:00,5,2018,1,2018-01-12,4,FALSE,27214.56,-15.6
2018-01-12 6:00,6,2018,1,2018-01-12,4,FALSE,25021.44,-14.9
2018-01-12 7:00,7,2018,1,2018-01-12,4,FALSE,27431.28,-16.8
2018-01-12 8:00,8,2018,1,2018-01-12,4,FALSE,31208.4,-17.1
2018-01-12 9:00,9,2018,1,2018-01-12,4,FALSE,37135.44,-17.2
2018-01-12 10:00,10,2018,1,2018-01-12,4,FALSE,37275.12,-13.1
2018-01-12 11:00,11,2018,1,2018-01-12,4,FALSE,37136.16,-12.2
2018-01-12 12:00,12,2018,1,2018-01-12,4,FALSE,37396.8,-9.9
2018-01-12 13:00,13,2018,1,2018-01-12,4,FALSE,38633.76,-9.8
2018-01-12 14:00,14,2018,1,2018-01-12,4,FALSE,37933.2,-8
2018-01-12 15:00,15,2018,1,2018-01-12,4,FALSE,37254.96,-6.9
2018-01-12 16:00,16,2018,1,2018-01-12,4,FALSE,36391.68,-6.2
2018-01-12 17:00,17,2018,1,2018-01-12,4,FALSE,33147.36,-8.8
2018-01-12 18:00,18,2018,1,2018-01-12,4,FALSE,28546.56,-10.1
2018-01-12 19:00,19,2018,1,2018-01-12,4,FALSE,26470.8,-10.7
2018-01-12 20:00,20,2018,1,2018-01-12,4,FALSE,26252.64,-9.3
2018-01-12 21:00,21,2018,1,2018-01-12,4,FALSE,24284.88,-8.3
2018-01-12 22:00,22,2018,1,2018-01-12,4,FALSE,20200.32,-7.9
2018-01-12 23:00,23,2018,1,2018-01-12,4,FALSE,20756.88,-7.8
2018-01-13 0:00,0,2018,1,2018-01-13,5,TRUE,20027.52,-7.9
2018-01-13 1:00,1,2018,1,2018-01-13,5,TRUE,20000.88,-7.9
2018-01-13 2:00,2,2018,1,2018-01-13,5,TRUE,24850.08,-8
2018-01-13 3:00,3,2018,1,2018-01-13,5,TRUE,24370.56,-7.8
2018-01-13 4:00,4,2018,1,2018-01-13,5,TRUE,23599.44,-7.4
2018-01-13 5:00,5,2018,1,2018-01-13,5,TRUE,23176.08,-7.2
2018-01-13 6:00,6,2018,1,2018-01-13,5,TRUE,19650.96,-7.5
2018-01-13 7:00,7,2018,1,2018-01-13,5,TRUE,19534.32,-7.2
2018-01-13 8:00,8,2018,1,2018-01-13,5,TRUE,20530.8,-7.2
2018-01-13 9:00,9,2018,1,2018-01-13,5,TRUE,22524.48,-6.9
2018-01-13 10:00,10,2018,1,2018-01-13,5,TRUE,23639.76,-6.2
2018-01-13 11:00,11,2018,1,2018-01-13,5,TRUE,24347.52,-4.9
2018-01-13 12:00,12,2018,1,2018-01-13,5,TRUE,24465.6,-4.2
2018-01-13 13:00,13,2018,1,2018-01-13,5,TRUE,24796.8,-2.9
2018-01-13 14:00,14,2018,1,2018-01-13,5,TRUE,24750,-2.1
2018-01-13 15:00,15,2018,1,2018-01-13,5,TRUE,24906.24,-1.8
2018-01-13 16:00,16,2018,1,2018-01-13,5,TRUE,24696,-1.7
2018-01-13 17:00,17,2018,1,2018-01-13,5,TRUE,24039.36,-1.9
2018-01-13 18:00,18,2018,1,2018-01-13,5,TRUE,22903.2,-2.9
2018-01-13 19:00,19,2018,1,2018-01-13,5,TRUE,22548.24,-5.2
2018-01-13 20:00,20,2018,1,2018-01-13,5,TRUE,22034.88,-5.9
2018-01-13 21:00,21,2018,1,2018-01-13,5,TRUE,21176.64,-5.9
2018-01-13 22:00,22,2018,1,2018-01-13,5,TRUE,20150.64,-5.7
2018-01-13 23:00,23,2018,1,2018-01-13,5,TRUE,19490.4,-5.3
2018-01-14 0:00,0,2018,1,2018-01-14,6,TRUE,18976.32,-4.4
2018-01-14 1:00,1,2018,1,2018-01-14,6,TRUE,18771.84,-4.2
2018-01-14 2:00,2,2018,1,2018-01-14,6,TRUE,18655.2,-4.5
2018-01-14 3:00,3,2018,1,2018-01-14,6,TRUE,18766.08,-5.5
2018-01-14 4:00,4,2018,1,2018-01-14,6,TRUE,18732.96,-6.1
2018-01-14 5:00,5,2018,1,2018-01-14,6,TRUE,18923.04,-6.3
2018-01-14 6:00,6,2018,1,2018-01-14,6,TRUE,19422,-6.7
2018-01-14 7:00,7,2018,1,2018-01-14,6,TRUE,19224.72,-5.4
2018-01-14 8:00,8,2018,1,2018-01-14,6,TRUE,19799.28,-5.4
2018-01-14 9:00,9,2018,1,2018-01-14,6,TRUE,20365.92,-4.6
2018-01-14 10:00,10,2018,1,2018-01-14,6,TRUE,19980.72,-2.8
2018-01-14 11:00,11,2018,1,2018-01-14,6,TRUE,20183.04,-0.4
2018-01-14 12:00,12,2018,1,2018-01-14,6,TRUE,19741.68,1.5
2018-01-14 13:00,13,2018,1,2018-01-14,6,TRUE,20502.72,1.9
2018-01-14 14:00,14,2018,1,2018-01-14,6,TRUE,21142.8,2.8
2018-01-14 15:00,15,2018,1,2018-01-14,6,TRUE,21519.36,3.5
2018-01-14 16:00,16,2018,1,2018-01-14,6,TRUE,21876.48,3.7
2018-01-14 17:00,17,2018,1,2018-01-14,6,TRUE,21741.12,3
2018-01-14 18:00,18,2018,1,2018-01-14,6,TRUE,21019.68,2.8
2018-01-14 19:00,19,2018,1,2018-01-14,6,TRUE,20669.76,2.8
2018-01-14 20:00,20,2018,1,2018-01-14,6,TRUE,20470.32,2.6
2018-01-14 21:00,21,2018,1,2018-01-14,6,TRUE,19755.36,3
2018-01-14 22:00,22,2018,1,2018-01-14,6,TRUE,18545.04,3.2
